,step,amount,isFraud
5244514,371,3744.6,0
5098646,355,36899.75,0
2887220,228,169807.47,0
452112,19,5795.89,0
3941070,286,1816.69,0
599715,33,117435.44,0
4915202,349,167651.95,0
4842375,347,2307.02,0
3008962,232,3800.04,0
4437786,323,165951.21,0
3924829,285,941.65,0
5359562,375,7172.56,0
859603,42,24146.0,0
1304929,136,17816.9,0
3297062,252,251198.08,0
2118449,183,223088.91,0
825800,41,47884.63,0
4733145,332,3702.72,0
971869,44,18111.61,0
2678295,210,317558.16,0
1367918,138,6610.35,0
3509466,259,12124.08,0
2960259,230,137037.21,0
4356358,309,101392.95,0
4750415,333,21652.04,0
1224454,133,5701.27,0
5283009,372,12384.54,0
831411,41,178530.78,0
536368,21,224350.34,0
6096566,522,122058.28,0
2172853,185,19376.06,0
4663569,330,18300.58,0
831810,41,88433.52,0
785374,39,126585.31,0
4778530,335,27842.93,0
2303161,188,128975.19,0
6340897,692,233057.43,0
7008,6,39268.73,0
891968,42,44771.71,0
5525800,381,79693.97,0
1118277,130,1346193.55,0
4838885,347,49827.88,0
3751456,279,696.52,0
4421837,322,25293.04,0
4249114,306,22612.24,0
5204110,370,339161.3,0
2939340,230,260521.37,0
3782554,280,84818.02,0
4905553,349,13126.72,0
6094977,522,37318.83,0
4548231,327,69796.97,0
4276858,307,139339.57,0
1291059,135,107566.54,0
2716663,211,123253.76,0
2792972,215,13783.13,0
5145765,356,425914.37,0
5968259,406,2495.83,0
1315088,136,171944.17,0
5070721,355,4567.45,0
3275414,251,82124.57,0
4782828,336,24763.03,0
2219203,186,5221.83,0
19204,8,52206.59,0
1978861,179,42827.04,0
6323388,688,6530.86,0
4856235,347,41830.92,0
616361,34,21391.35,0
6176285,565,36877.13,0
4869272,348,13515.53,0
5889763,403,269454.81,0
2455087,203,124467.26,0
4311617,308,323555.76,0
1449089,140,4529.71,0
322112,16,1434151.69,0
2586195,207,363831.75,0
4084493,301,1465009.88,0
2949292,230,362569.75,0
4048330,300,1942383.59,0
5305739,373,13166.17,0
642550,35,11892.31,0
3667094,276,26813.49,0
1275622,135,121916.54,0
2646787,209,7755.12,0
5302614,373,40631.41,0
5108156,355,17148.77,0
3794613,281,123482.22,0
2539985,206,141444.91,0
3582700,261,125874.82,0
1889677,164,1861.7,0
835787,41,13769.7,0
4082130,301,63484.03,0
2917609,229,274328.68,0
6309585,686,7846.04,0
2600392,208,61302.53,0
2946902,230,160849.81,0
5250069,371,62115.72,0
2439319,203,155487.8,0
2027900,180,146843.17,0
2950548,230,299226.63,0
3353935,254,104552.41,0
3080668,235,3394.21,0
1658195,158,318073.39,0
2266817,187,43081.53,0
6308666,686,425377.3,0
3674204,276,283633.82,0
2891114,228,41979.28,0
2169713,185,100266.49,0
272897,15,2235.6,0
560595,22,5705.08,0
1107639,130,304198.45,0
5880525,403,163742.44,0
2334447,188,197122.68,0
4098534,301,12219.73,0
516032,20,11337.99,0
1855893,164,13910.37,0
4742834,332,239614.08,0
4518557,325,962.92,0
5217198,370,131870.08,0
3038753,234,405348.52,0
3961221,297,25071.15,0
1082650,129,14725.04,0
2291534,187,550557.92,0
4247927,306,275024.3,0
2956880,230,364483.12,0
1546656,154,9375.95,0
4391069,321,320493.07,0
5464594,379,8740.74,0
1599064,156,119367.35,0
351293,17,518802.21,0
4476959,324,814835.18,0
2025021,180,117653.56,0
4719952,332,10909.05,0
3913400,284,408926.67,0
2960838,230,5151.74,0
694470,36,337996.15,0
3436863,256,119715.42,0
2387985,201,5932.81,0
769454,39,72230.15,0
2386261,201,2155.67,0
3619964,274,114390.1,0
2358770,190,198506.97,0
4059096,300,1964613.2,0
2111240,183,293075.25,0
5317264,374,20205.54,0
5107973,355,29186.67,0
788639,39,2599.04,0
2803746,225,320237.82,0
5680670,397,74302.3,0
763492,38,24615.07,0
3368564,254,33502.66,0
2659416,210,3602.2,0
1268305,135,190541.47,0
5521896,380,7401.23,0
4432344,322,53058.71,0
667351,36,96925.03,0
115450,11,162469.58,0
2274834,187,2405.41,0
4199378,305,37192.54,0
5314510,373,191430.8,0
4432721,322,181749.57,0
2000470,179,208626.68,0
1318510,136,7465.45,0
2323597,188,194157.88,0
2317013,188,8260.58,0
703223,37,163738.99,0
908365,43,109840.23,0
4639936,330,146412.05,0
4294431,307,14575.06,0
766206,39,4356.17,0
1696584,159,56694.56,0
5595843,394,186643.56,0
5629151,395,273749.4,0
5966038,406,80044.11,0
2636132,209,207450.02,0
1141482,131,2221.25,0
533244,21,5632.85,0
5456702,379,16167.95,0
6084857,522,416340.43,0
2729966,212,72048.5,0
3443623,257,10459.46,0
3224717,250,31464.53,0
6032262,474,23966.35,0
258522,14,495509.12,0
5541684,382,15782.14,0
1527249,153,14928.07,0
1340449,137,42766.83,0
5936945,404,5024.02,0
2857625,227,303918.08,0
2782509,214,56045.99,0
1739378,161,13503.63,0
3071537,235,6571.33,0
242726,14,120639.78,0
3877733,283,5654.56,0
2305679,188,8017.21,0
1203943,133,138512.63,0
1937523,177,422898.94,0
2573290,207,111942.83,0
4802342,346,214857.62,0
1221242,133,9663.38,0
3087648,235,963.55,0
4464702,324,9861.28,0
2561232,206,26683.31,0
3375053,254,14690.28,0
2137728,184,87771.56,0
3007632,232,185400.64,0
2768429,213,292361.17,0
5216136,370,336921.26,0
6141616,545,40419.95,0
847748,41,35342.82,0
4717376,332,9426.13,0
4959327,351,74865.0,0
864305,42,172914.49,0
5651877,396,154761.57,0
2261716,187,497884.92,0
2453407,203,15373.62,0
2716953,211,6906.06,0
26036,8,16343.41,0
870566,42,138503.58,0
5593843,394,5215.72,0
3934560,285,15903.17,0
390247,17,298834.4,0
1192243,132,95557.2,0
4868879,348,11314.59,0
4588327,328,27286.13,0
350681,17,3461.06,0
5900750,403,141545.48,0
5843478,402,347811.89,0
3970246,297,278613.39,0
5273154,372,10883.55,0
4590695,328,17661.53,0
4575948,328,25694.46,0
222970,14,340747.03,0
4328180,308,264986.94,0
1475160,141,178807.98,0
5825327,402,568478.74,0
5818608,401,200138.8,0
1200290,133,104968.19,0
1582552,155,57796.71,0
163993,12,210542.69,0
1739846,161,19355.75,0
1924460,167,3035.85,0
5766446,400,636357.45,0
3493569,258,4065.02,0
182382,13,232760.95,0
2534821,205,59403.46,0
26332,8,105662.03,0
6166041,551,391687.06,0
181636,12,305140.56,0
4665969,330,1343.41,0
1441731,140,2322.26,0
867086,42,265908.3,0
844869,41,18477.4,0
2808782,225,41888.7,0
5558254,384,357591.02,0
632297,35,205925.0,0
5845262,402,11264.81,0
3336100,253,12217.84,0
3330378,253,92986.63,0
4087361,301,7998.69,0
3270275,251,17115.53,0
5411465,378,45518.4,0
1671099,158,15811.77,0
2170037,185,168594.55,0
660356,36,547399.46,0
5365237,375,31535.27,0
2643524,209,14703.61,0
3140336,236,70475.57,0
1666931,158,25410.42,0
5777818,400,25613.67,0
448997,19,614629.44,0
169502,12,24000.8,0
4462573,323,2312.83,0
5876599,403,115876.21,0
1975240,178,8736.89,0
3354620,254,8054.51,0
4505907,325,219930.44,0
5133807,356,2321.4,0
449359,19,63623.37,0
261997,15,373316.12,0
5454816,379,3000.4,0
1425616,139,131871.18,0
5647302,396,231374.62,0
4017641,299,19925.17,0
5289084,373,194174.84,0
773708,39,167269.69,0
2569580,207,83248.3,0
1049228,95,32006.95,0
659353,35,9321.1,0
2356572,190,220297.76,0
4924388,350,3102.53,0
5649141,396,14624.38,0
3525892,259,340858.25,0
6305108,684,22886.54,0
5862169,403,127484.84,0
1045160,94,5608.09,0
3481111,258,93663.22,0
4659348,330,119966.21,0
1478728,141,3675.67,0
553573,22,211543.18,0
668486,36,140074.67,0
1514410,153,550856.46,0
3177292,238,199036.21,0
3253204,251,23682.09,0
4026499,299,18144.58,0
3494441,259,3057.89,0
4048502,300,21424.3,0
657529,35,22824.29,0
1091108,129,243074.29,0
5584875,394,8305.85,0
5334089,374,28767.09,0
3382796,255,19012.51,0
3487456,258,290263.51,0
3749552,279,181437.0,0
2998836,232,87347.05,0
3147328,236,170791.01,0
1677917,159,410301.55,0
173820,12,223394.37,0
1113083,130,285965.76,0
4579448,328,767.97,0
122797,11,47215.33,0
5767353,400,119831.25,0
5257720,372,523435.39,0
1931784,170,145267.82,0
3938203,286,1137548.8,0
1619130,157,1467.54,0
4876333,348,196018.01,0
6073288,514,206016.26,0
499327,20,153767.38,0
5209888,370,13001.83,0
5254670,371,31698.82,0
751478,38,159878.48,0
4699582,331,298744.17,0
3445125,257,1727.35,0
4238626,306,14806.08,0
2934612,229,23260.19,0
5095717,355,63896.83,0
292256,15,150382.02,0
4681323,331,22360.19,0
1137650,131,513869.17,0
2923066,229,35218.01,0
5646721,396,41397.1,0
2071728,182,1287.29,0
8169,7,86923.76,0
5322723,374,103206.44,0
6200982,576,104160.44,0
4223419,306,10525.4,0
5478111,379,307995.88,0
5004315,353,3285.13,0
5912818,404,11805.29,0
3739415,278,180446.71,0
5164918,358,215134.98,0
5092206,355,50740.33,0
4142368,303,99654.29,0
1107844,130,306673.51,0
6079444,520,110971.36,0
4310022,307,396.03,0
4028296,299,61437.67,0
2651717,209,78400.74,0
3740559,278,184381.03,0
5760657,400,332768.97,0
3807673,281,291375.94,0
3917540,284,14451.9,0
2959292,230,13367.75,0
5414754,378,39706.11,0
5162812,358,80518.3,0
1239997,134,168292.64,0
6115134,527,539326.38,0
4229656,306,52943.79,0
2274324,187,15322.87,0
2704364,211,26876.07,0
3539647,260,22896.0,0
4882678,348,86566.15,0
2407446,202,121843.03,0
2630393,209,2586.11,0
5994941,422,645534.82,0
3246575,250,61952.58,0
6034154,476,3308.33,0
3735651,278,280.59,0
3334116,253,346235.19,0
5867921,403,57320.62,0
1705984,160,15906.56,0
6326746,688,394990.79,0
4644163,330,91397.63,0
5461008,379,9501.34,0
5740262,399,260095.19,0
2038380,180,59960.82,0
5654792,396,64980.95,0
3518349,259,86088.74,0
1211049,133,140895.23,0
3124243,236,204208.97,0
4536822,326,6169.78,0
4363960,310,111687.91,0
5143737,356,6430.54,0
5537798,381,244492.66,0
3555546,260,17977.92,0
1548831,154,20341.49,0
141913,11,101061.07,0
1139426,131,8199.67,0
2517947,205,3566.76,0
4714875,332,300274.71,0
3741692,279,129022.75,0
731916,37,26276.69,0
5343810,375,57967.14,0
4612874,329,183676.31,0
5612281,395,117975.58,0
2896658,228,534182.81,0
17531,8,10032.25,0
68229,9,3000201.36,0
3378109,254,320947.54,0
2979724,231,8011.42,0
4448358,323,4509.25,0
556068,22,218140.79,0
3957187,288,33704.32,0
2840853,226,17267.59,0
878553,42,55530.82,0
2320646,188,12168.77,0
1057624,96,176973.23,0
3421689,256,13722.0,0
6343110,692,18972.73,0
2826513,226,7035.81,0
6027375,469,2010.16,0
1627817,157,107322.53,0
53711,9,35103.67,0
2917601,229,294870.88,0
3194899,249,189552.99,0
6916,6,8719.82,0
2307127,188,154423.18,0
3898935,284,5313.6,0
2662578,210,84053.45,0
2486374,204,121627.56,0
839487,41,239440.72,0
5004089,353,111887.63,0
5077057,355,4448.72,0
2466590,203,16329.08,0
1150921,131,278701.68,0
1908357,166,189030.12,0
4930783,350,4980.43,0
1064501,119,7462.98,0
5478421,379,1256.44,0
1981398,179,219309.16,0
2132420,183,349222.51,0
2518698,205,177860.05,0
3892230,284,13795.61,0
1899910,165,449685.75,0
5179481,359,35283.45,0
531987,20,77737.61,0
6263264,612,209373.64,0
690860,36,747302.1,0
3420932,256,21140.82,0
735168,38,2523.23,0
4499079,325,841.48,0
281323,15,316239.6,0
5283866,372,365258.79,0
1147400,131,305938.62,0
681643,36,14536.99,0
2438884,203,25158.35,0
5932931,404,105853.63,0
5910799,404,103206.93,0
4109942,302,143556.65,0
1747456,161,215777.1,0
3458639,257,3816.08,0
490758,19,75149.05,0
1338669,137,18902.48,0
132555,11,7762.42,0
4396106,321,15757.36,0
4190994,305,17492.53,0
514437,20,48629.57,0
1271048,135,81560.12,0
5095130,355,6615.02,0
4563480,327,25918.53,0
5185015,360,761.26,0
2194217,185,7425.41,0
2168801,185,795084.42,0
7223,7,234527.64,0
4107551,302,16049.78,0
1569948,155,18254.54,0
3121791,236,880724.82,0
890674,42,6126.98,0
2579942,207,12885.8,0
2254480,187,1990.56,0
3871992,283,166038.17,0
5915182,404,312491.33,0
4419893,322,157868.03,0
2907173,228,437450.13,0
2859883,227,80106.79,0
4885124,348,6060.39,0
778058,39,798295.27,0
4048478,300,176459.96,0
4614690,329,167458.38,0
1641637,157,95693.33,0
1195758,132,183793.78,0
4998724,353,14877.27,0
5646220,396,1909933.53,0
1698628,159,5647.78,0
2615107,208,9709.09,0
3590206,262,177551.13,0
108520,10,10951.77,0
4488167,324,11612.31,0
2622056,208,23890.97,0
6260465,608,171136.76,0
3526431,259,85136.31,0
4653619,330,12005.07,0
3981466,298,177305.74,0
5425061,378,11578.17,0
10084,7,10141.41,0
5285208,372,747.25,0
5253336,371,223026.16,0
4325279,308,179473.88,0
4739636,332,948.58,0
1701338,159,46624.51,0
3400296,255,19591.41,0
1171728,132,8978.25,0
3044872,234,11357.19,0
5542415,382,373808.34,0
2199759,185,11494.4,0
6164,6,30.06,0
4640368,330,7822.18,0
168554,12,6751.89,0
3897665,284,69658.68,0
2352820,189,1657.95,0
191254,13,180517.81,0
3252829,251,121658.32,0
4422485,322,52253.16,0
4653754,330,147191.13,0
1445966,140,7189.77,0
4586234,328,54624.14,0
6357043,710,94851.81,0
1870484,164,157091.17,0
64411,9,19078.43,0
5809975,401,187674.21,0
3647568,275,13185.2,0
836519,41,2956.89,0
5815269,401,870473.9,0
3830127,282,2150.73,0
5127371,356,10893.76,0
1633579,157,491040.99,0
4136768,303,164339.53,0
5816386,401,361985.55,0
3884854,283,12161.31,0
1843590,163,16030.65,0
2986317,231,6015.24,0
5451147,379,33659.89,0
2474214,204,86324.93,0
5669673,397,1407847.12,0
4504297,325,12710.64,0
1181136,132,317132.97,0
1979775,179,178418.59,0
2110819,183,5098.33,0
3845536,282,10111.19,0
3542814,260,148933.38,0
1117413,130,14937.48,0
1354100,137,6994.13,0
3179349,239,38632.89,0
6116791,528,366.23,0
4093166,301,28043.18,0
4498062,325,404385.98,0
1708408,160,137528.6,0
6307446,684,131329.74,0
1712311,160,139805.51,0
2244303,186,40349.63,0
1501018,143,9494.6,0
3943210,286,149727.87,0
3724240,278,1410.55,0
1649802,158,88545.23,0
2615740,208,1303.24,0
5664523,396,41650.74,0
380742,17,9380.89,0
4528865,326,970586.29,0
3171276,238,22581.38,0
893810,42,19371.96,0
1040242,94,132699.08,0
5790460,401,258177.74,0
165654,12,75242.96,0
3028507,233,4708.58,0
1432866,140,785.01,0
4305936,307,43589.41,0
5481422,379,9403.17,0
5815985,401,127217.84,0
3423892,256,235901.63,0
3250480,251,160234.89,0
3026961,233,6295.61,0
5276976,372,63424.21,0
5573714,393,23347.88,0
4756500,333,122496.55,0
5314845,374,199699.63,0
3708858,277,2897.2,0
969093,44,3392.07,0
2049168,181,18602.71,0
686058,36,237626.44,0
6105242,525,8752.81,0
5569664,393,123411.55,0
237792,14,232550.1,0
2089524,182,11576.57,0
4784050,336,7001.24,0
2832205,226,1235358.26,0
4363165,310,93047.4,0
777064,39,158658.36,0
6239357,595,118913.59,0
1863742,164,133876.76,0
971569,44,6515.98,0
2823877,226,2316.92,0
2914641,229,3047.1,0
1118831,130,9734.39,0
5300335,373,200.9,0
1266933,135,1900.24,0
989727,45,17242.58,0
3895432,284,117235.86,0
1544210,154,2786.08,0
2055391,181,233247.71,0
3914811,284,1418.48,0
2044341,181,243.99,0
3063168,234,53511.91,0
4456057,323,3350.44,0
1351868,137,150752.3,0
5270254,372,55789.74,0
6285147,659,258586.7,0
4778647,335,52209.27,0
38781,9,153054.44,0
1311381,136,14561.06,0
4176760,304,36057.5,0
4141182,303,82932.12,0
3545084,260,262438.91,0
3845840,282,213896.43,0
3736622,278,59921.27,0
3948488,287,22560.43,0
2324890,188,228313.87,0
3181098,239,8945.07,0
2703865,211,7482.08,0
3182370,239,7913.12,0
1505032,143,24405.66,0
5775328,400,11726.37,0
1111723,130,36143.84,0
2102961,182,44367.43,0
1057757,96,1706.86,0
3773332,280,147717.8,0
1937309,177,4474.07,0
1847127,163,109475.14,0
1725015,160,15132.42,0
2007289,179,44585.83,0
1966258,178,235758.27,0
1837734,163,15989.33,0
2905570,228,129116.46,0
3280340,251,2173.72,0
1972951,178,148091.6,0
5619026,395,4550.84,0
1623681,157,15480.06,0
2933657,229,430442.59,0
6173099,564,1442.32,0
1735414,161,261213.27,0
2901335,228,140905.0,0
696343,36,496752.37,0
4094870,301,97984.45,0
4337958,308,42087.88,0
3400430,255,1039.18,0
1600459,156,74685.32,0
1778500,162,17130.2,0
3624763,274,136852.12,0
6307626,684,523058.05,0
1229670,133,300717.28,0
4494823,325,72190.13,0
6264360,612,145790.04,0
1168947,132,19276.63,0
1251012,134,292717.1,0
376336,17,26232.1,0
2347041,189,5323.49,0
2390285,201,297567.01,0
3832578,282,344886.4,0
3040516,234,109193.95,0
1673764,158,1380590.2,0
1285883,135,23995.93,0
4825019,346,572349.19,0
5421306,378,144754.2,0
2839109,226,452615.14,0
3154543,237,89668.96,0
6060748,500,2539.63,0
329913,16,483644.0,0
4915738,350,1618797.31,0
3644673,275,9307.45,0
159327,12,275095.76,0
3206634,249,193168.8,0
6244774,596,28641.64,0
1650372,158,187098.37,0
5786623,400,180147.92,0
908543,43,178503.46,0
1289997,135,7521.92,0
616926,34,37193.25,0
5442095,378,342124.44,0
421337,18,124689.89,0
10268,7,1440.15,0
5785418,400,301768.18,0
4674447,331,435976.13,0
1671917,158,652184.39,0
3137330,236,182447.73,0
1951355,178,162977.53,0
2322586,188,112698.99,0
1270119,135,103852.31,0
522521,20,20194.13,0
3772360,280,628471.98,0
5436217,378,6212.82,0
4709212,332,19969.43,0
45851,9,9420.25,0
5350135,375,445717.74,0
5194905,369,1809.01,0
4206241,305,75403.68,0
4790621,345,163536.18,0
2470831,204,13332.8,0
1076728,129,164981.54,0
2197841,185,13884.03,0
1580496,155,304257.65,0
152605,12,682243.65,0
3782672,280,178661.81,0
5877715,403,3083.93,0
5585638,394,16017.23,0
2973532,231,2195.53,0
3189301,240,11352.29,0
4967446,351,31150.81,0
2685916,210,5245.7,0
2165447,184,31780.61,0
1265311,135,450506.64,0
3201254,249,154777.05,0
2476297,204,304820.57,0
2253666,187,5633.48,0
3985374,298,327468.18,0
2462963,203,4187.95,0
5529275,381,81836.22,0
3309484,252,713913.12,0
4731144,332,22561.93,0
4478141,324,141573.97,0
518705,20,113425.32,0
2538614,205,153319.23,0
5493811,380,155738.77,0
1224964,133,98023.04,0
3777202,280,173861.01,0
4275747,307,134511.99,0
4213831,305,66084.33,0
2739906,212,189220.16,0
5457158,379,11363.21,0
1927806,168,7994.39,0
5075610,355,290878.15,0
398547,18,145850.05,0
2503034,204,132911.18,0
5199354,369,85772.95,0
2966988,231,11312.44,0
5380514,376,311272.27,0
5593196,394,330851.41,0
5106111,355,107219.7,0
364739,17,6617.91,0
3977641,297,43898.6,0
429413,18,311390.43,0
4977069,352,105215.12,0
3476756,258,157991.0,0
905502,43,157012.59,0
2856291,227,661451.22,0
1031024,93,159167.9,0
2353019,189,6379.55,0
5601824,394,237795.78,0
622109,34,606.69,0
5593671,394,64108.3,0
1475554,141,313932.52,0
2184292,185,19466.28,0
6003169,428,285716.19,0
4667937,330,450400.25,0
1435820,140,356778.96,0
5153879,357,157956.08,0
5383527,376,2319.17,0
5191179,369,86348.17,0
5273635,372,12053.61,0
4907535,349,166436.8,0
2258101,187,50051.14,0
6026326,469,703616.73,0
510156,20,154789.51,0
4300874,307,56597.39,0
4850387,347,215112.86,0
3747862,279,241274.49,0
4760382,334,6153.88,0
4241498,306,228681.44,0
4446052,323,44319.17,0
718026,37,164646.86,0
2156259,184,9662.07,0
2297218,188,411648.47,0
5828651,402,254068.0,0
4566807,327,81165.76,0
3330685,253,4320.04,0
4388583,314,305383.38,0
834690,41,26960.87,0
4157748,303,155053.06,0
3920702,284,38081.21,0
4911813,349,26065.55,0
5859539,402,20955.47,0
2187223,185,612591.68,0
2529691,205,62864.69,0
1355470,138,73515.67,0
2021717,180,14533.53,0
4500357,325,4504.98,0
4701218,331,3001.05,0
2898015,228,278210.84,0
4000520,298,2689.77,0
739573,38,9549.07,0
3144088,236,8532.85,0
412210,18,273413.32,0
3127,2,358456.99,0
2844334,226,9147.65,0
361659,17,166659.33,0
1155757,131,5001.68,0
2165789,184,118741.69,0
2918607,229,137447.77,0
5827482,402,163674.79,0
3458387,257,310000.56,0
1850911,164,279906.37,0
6253263,596,515374.37,0
5557394,383,234868.64,0
749572,38,5032.73,0
4230276,306,12533.53,0
5843280,402,175040.07,0
4170236,304,15245.2,0
1562372,155,193527.31,0
4085632,301,339879.5,0
1050220,95,3194.07,0
868748,42,8931.24,0
995924,45,6675.11,0
5504764,380,17549.88,0
1868225,164,53142.11,0
3178664,239,1528.39,0
184542,13,149266.4,0
3576451,261,157232.44,0
2230934,186,56119.78,0
1630103,157,616315.73,0
5535609,381,92810.76,0
5192570,369,6376.61,0
5498579,380,18774.7,0
2441026,203,147492.08,0
2728516,212,60576.57,0
4755201,333,48190.22,0
1579292,155,146787.57,0
1022620,47,168578.07,0
3977339,297,64922.39,0
5042534,354,10208.59,0
4774529,335,11128.6,0
5484270,379,472.17,0
5860647,402,1405407.61,0
3883163,283,81545.88,0
620908,34,135733.81,0
6066239,514,42159.8,0
2305861,188,50048.82,0
5204510,370,109413.34,0
3352254,253,281546.73,0
2186569,185,194225.28,0
1817488,163,17265.54,0
2429228,202,175046.93,0
6085702,522,32958.29,0
2273280,187,517866.03,0
1023916,48,38559.62,0
3320413,253,269214.39,0
5378984,376,222532.97,0
185748,13,251934.27,0
634092,35,214208.21,0
6224135,590,16870.63,0
1963144,178,389705.39,0
3838887,282,426695.66,0
2867799,227,128736.68,0
4394812,321,318920.02,0
5022874,353,189143.56,0
495695,20,93843.34,0
3511445,259,201201.95,0
4698328,331,174244.45,0
4707281,331,444565.7,0
1474215,141,35910.86,0
4534609,326,95486.02,0
6341758,692,6470.2,0
5332086,374,6590.05,0
4715715,332,14577.65,0
2558968,206,6511.96,0
5844670,402,1430296.83,0
2269267,187,40359.12,0
135202,11,395550.48,0
6098481,522,10946.07,0
2541502,206,5966.26,0
5610520,394,375913.3,0
4051971,300,22883.57,0
193351,13,66348.85,0
5641608,396,139002.17,0
1596630,156,18695.29,0
1038904,94,2686.5,0
2374864,191,95145.47,0
3166582,237,606.8,0
4463027,323,11229.92,0
